[11, 891] ['独栋·泊寓 立基公馆店 实惠精致户（独立厨房 开间', nan, '34.29-40.71', '1', 1819, 1879]
[2025, 17466] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 17541] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 17865] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 18037] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 18089] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 18141] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 18223] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 18328] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 18470] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2025, 18522] ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
[2026, 2700] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 2887] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 2938] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 3019] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 3070] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4025] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4166] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4330] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4351] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4462] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4483] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4534] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4721] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4802] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 4952] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 5063] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 5280] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 5354] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 5585] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 5606] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 5740] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 5934] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 5955] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 6172] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 6276] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 6297] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 6468] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 6752] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 6773] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 6884] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 7297] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 7378] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 7452] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 7902] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 7946] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 7990] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 8237] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 8394] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 8415] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 8609] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 8683] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 8870] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 9177] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 9258] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 9279] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 9586] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 9637] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 9658] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 9679] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10009] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10113] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10323] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10517] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10538] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10718] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10822] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10843] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10864] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 10998] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 11210] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 11254] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 11434] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 11485] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 11778] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 12267] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 12341] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 12415] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 12489] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 12540] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13020] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13041] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13115] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13136] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13157] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13178] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13229] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13423] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13474] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13608] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13652] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13696] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 13897] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 14098] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 14209] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 14479] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 14523] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 14620] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 14694] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 14715] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 14939] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15020] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15131] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15205] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15332] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15422] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15443] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15524] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15575] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15626] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 15700] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 16134] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 16178] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 16289] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 16393] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 16829] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 17152] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 17226] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 17337] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 17358] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 17432] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 17755] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 17926] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 17977] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 18028] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 18109] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 18213] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 18354] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2026, 18405] ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
[2027, 2700] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 2886] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 2936] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 3016] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 3066] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4020] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4160] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4323] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4343] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4453] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4473] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4523] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4709] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4789] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 4938] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 5048] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 5264] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 5337] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 5567] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 5587] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 5720] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 5913] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 5933] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 6149] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 6252] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 6272] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 6442] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 6725] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
[2027, 6745] ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
