[16, 1375] ['整租·翠成馨园B区 2室2厅 南', '朝阳-垡头-翠成馨园B区', 92.0, 2, 6700, 6700]
[2901, 5124] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 5309] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 5550] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 5556] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 5562] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 5656] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 5812] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 5968] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 6423] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 6816] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 6942] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 7007] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 7072] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 7108] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 7114] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 7478] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 7839] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 8499] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 8505] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 8571] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 8577] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 8672] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 8678] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9132] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9497] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9533] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9598] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9604] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9610] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9854] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9950] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 9956] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10022] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10178] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10184] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10309] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10315] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10321] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10561] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10597] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10632] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10698] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 10973] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 11097] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 11460] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 11703] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 11859] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 11924] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 11930] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12055] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12300] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12336] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12371] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12437] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12592] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12805] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12811] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 12876] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 13060] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 13274] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 13280] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 13466] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 13621] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 14191] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 14582] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 14617] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 14742] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 15045] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 15081] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 15147] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 15273] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 15368] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 15581] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 15646] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16011] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16286] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16381] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16387] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16481] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16487] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16642] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16767] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16921] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16957] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16963] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 16998] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17212] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17277] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17283] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17527] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17652] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17658] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17664] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17699] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17735] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 17771] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 18196] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 18321] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 18746] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 18811] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 19054] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 19831] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 19867] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20318] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20591] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20597] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20693] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20699] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20735] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20859] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20894] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 20930] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 21411] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 21447] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 21872] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22320] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22445] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22451] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22547] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22553] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22559] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22714] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22750] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22756] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22762] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 22768] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 23458] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 23852] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2901, 23948] ['整租·龙潭西里 1室1厅 东/北', '东城-左安门-龙潭西里', 43.48, 1, 5900, 5900]
[2902, 3027] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3122] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3185] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3220] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3345] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3350] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3414] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3419] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3483] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3548] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3703] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3708] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3713] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3718] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 3783] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4056] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4121] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4156] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4251] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4316] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4351] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4356] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4480] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4544] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4637] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4938] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 4973] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 5097] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 5281] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 5521] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 5526] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 5531] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 5624] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 5779] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 5934] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 6388] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 6780] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 6905] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 6969] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 7033] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 7068] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 7073] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 7436] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 7796] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 8455] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 8460] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 8525] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 8530] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 8624] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 8629] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9082] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9446] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9481] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9545] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9550] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9555] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9798] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9893] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9898] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 9963] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10118] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10123] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10247] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10252] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10257] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10496] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10531] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10565] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10630] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
[2902, 10904] ['整租·万科红 3室1厅 南/北', '丰台-宋家庄-万科红', 98.0, 3, 11500, 11500]
