[29, 31] ['整租·宝龙城市广场(青浦) 3室2厅 南', '青浦-赵巷-宝龙城市广场(青浦)', 66.73, 3, 4800, 4800]
[2854, 12024] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12072] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12112] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12213] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12296] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12344] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12412] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12647] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12665] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12754] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 12846] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 13352] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 13573] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 13591] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 13609] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 14000] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 14267] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 14304] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 14612] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 14630] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 14718] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 14981] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 15105] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 15176] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 15266] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 15314] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 15463] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 15525] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 15941] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 16115] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 16447] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 16735] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 16995] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 17059] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 17165] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 17225] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 17564] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 17724] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 17794] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 17958] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18111] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18240] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18375] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18540] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18581] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18756] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18774] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18792] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 18810] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19022] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19086] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19105] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19215] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19286] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19327] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19395] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19455] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19764] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19805] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19895] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 19986] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20024] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20092] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20330] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20401] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20541] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20620] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20639] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20702] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20721] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20812] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20853] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 20989] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 21157] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 21216] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 21309] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 21358] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 21441] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 21636] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 21788] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 21962] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 22179] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 22269] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 22523] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 22674] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 22913] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 22932] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2854, 22951] ['整租·大华锦绣华城(十二街区) 2室2厅 南', '浦东-北蔡-大华锦绣华城(十二街区)', 93.54, 2, 8800, 8800]
[2855, 2936] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 2995] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 3563] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 3688] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 3786] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 3913] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 3970] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4009] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4026] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4237] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4540] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4557] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4574] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4688] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4728] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4745] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4792] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4854] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 4977] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5073] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5090] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5241] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5281] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5369] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5435] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5452] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5469] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5598] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5634] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 5929] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 6028] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 6143] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 6510] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 6640] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 6697] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 6891] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7016] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7052] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7069] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7357] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7558] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7575] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7676] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7693] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 7924] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 8080] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 8291] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 8308] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 8675] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 8715] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 8860] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 8877] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9150] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9197] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9214] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9254] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9294] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9364] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9433] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9949] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 9996] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
[2855, 10013] ['整租·金地艺境(松江) 2室2厅 南', '松江-松江老城-金地艺境(松江)', 80.66, 2, 3800, 3800]
