[6, 1372] ['整租·凤凰印象 1室1厅 西南', '罗湖区-螺岭-凤凰印象', '43.72', '1', 3900, 3900]
[5161, 7791] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 7815] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 7921] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8003] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8105] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8307] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8442] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8466] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8519] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8739] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8763] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8873] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 8927] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9010] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9034] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9344] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9368] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9570] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9624] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9700] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9754] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9951] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 9975] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10058] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10280] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10330] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10444] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10468] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10692] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10746] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10770] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10824] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 10904] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11046] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11070] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11410] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11578] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11602] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11626] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11736] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11760] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 11929] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 12009] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5161, 12033] ['整租·祥云天都世纪大厦 1室1厅 东北', '福田区-新洲-祥云天都世纪大厦', '57.08', '1', 6000, 6000]
[5162, 5276] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 5358] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 5551] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 5626] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 5764] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 6340] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 6363] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 6663] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 6686] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 6768] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 6820] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 6873] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 6981] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7060] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7171] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7341] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7423] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7446] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7499] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7552] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7634] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7746] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7769] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7792] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7897] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 7978] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8079] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8280] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8414] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8437] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8489] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8708] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8731] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8840] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8893] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8975] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 8998] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 9307] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 9330] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 9531] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 9584] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 9659] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 9712] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 9908] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 9931] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10013] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10234] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10283] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10396] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10419] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10642] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10695] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10718] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10771] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10850] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 10991] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11014] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11353] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11520] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11543] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11566] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11675] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11698] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11866] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11945] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5162, 11968] ['整租·星河世纪 2室1厅 南', '福田区-福田中心-星河世纪', '64.00', '2', 11000, 11000]
[5163, 5276] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 5357] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 5549] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 5623] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 5760] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 6335] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 6357] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 6656] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 6678] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 6759] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 6810] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 6862] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 6969] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7047] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7157] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7326] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7407] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7429] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7481] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7533] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7614] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7725] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7747] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7769] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7873] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 7953] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 8053] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 8253] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 8386] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
[5163, 8408] ['整租·自由港湾公寓 1室0厅 北', '福田区-福田保税区-自由港湾公寓', '27.00', '1', 2800, 2800]
