[2, 1627] ['整租·时代领峯 3室2厅 南/北', '包河-淝河镇-时代领峯', '96.26', '3', 2700, 2700]
[4272, 5103] ['整租·合肥院子 4室2厅 南', '庐阳-大杨镇-合肥院子', '155.97', '4', 1500, 1500]
[4273, 5103] ['整租·勤劳巷 1室1厅 南/北', '庐阳-逍遥津-勤劳巷', '150.26', '1', 10000, 10000]
[4274, 5103] ['整租·财政局宿舍 2室1厅 北', '庐阳-双岗-财政局宿舍', '60.00', '2', 1500, 1500]
[4275, 5103] ['整租·安徽省供销社宿舍 3室2厅 南/北', '庐阳-三孝口-安徽省供销社宿舍', '93.53', '3', 2800, 2800]
[4276, 5103] ['整租·明发商业广场 3室2厅 南/北', '庐阳-四里河-明发商业广场', '122.00', '3', 2650, 2650]
[4277, 5103] ['整租·罗兰德小区 3室1厅 南', '庐阳-三孝口-罗兰德小区', '88.00', '3', 2000, 2000]
[4278, 5103] ['整租·和煦园南村 3室2厅 南', '庐阳-亳州-和煦园南村', '105.00', '3', 2200, 2200]
[4330, 4713] ['整租·新华大厦 4室1厅 南', '庐阳-三孝口-新华大厦', '174.51', '4', 4500, 4500]
[4330, 5409] ['整租·新华大厦 4室1厅 南', '庐阳-三孝口-新华大厦', '174.51', '4', 4500, 4500]
[4331, 4713] ['整租·五金五厂宿舍 2室2厅 南', '庐阳-杏林-五金五厂宿舍', '67.75', '2', 1600, 1600]
[4331, 5408] ['整租·五金五厂宿舍 2室2厅 南', '庐阳-杏林-五金五厂宿舍', '67.75', '2', 1600, 1600]
[4332, 4713] ['整租·杏建小区 2室1厅 南', '庐阳-亳州-杏建小区', '78.54', '2', 1500, 1500]
[4332, 5407] ['整租·杏建小区 2室1厅 南', '庐阳-亳州-杏建小区', '78.54', '2', 1500, 1500]
[4333, 4713] ['整租·安徽省博物馆宿舍 2室1厅 南', '庐阳-三孝口-安徽省博物馆宿舍', '55.61', '2', 2100, 2100]
[4333, 5406] ['整租·安徽省博物馆宿舍 2室1厅 南', '庐阳-三孝口-安徽省博物馆宿舍', '55.61', '2', 2100, 2100]
[4334, 4713] ['整租·汇银广场 1室1厅 南', '庐阳-四里河-汇银广场', '43.70', '1', 2500, 2500]
[4334, 5405] ['整租·汇银广场 1室1厅 南', '庐阳-四里河-汇银广场', '43.70', '1', 2500, 2500]
[4335, 4713] ['整租·朗峰大厦 1室1厅 南', '庐阳-海棠-朗峰大厦', '56.00', '1', 2600, 2600]
[4335, 5404] ['整租·朗峰大厦 1室1厅 南', '庐阳-海棠-朗峰大厦', '56.00', '1', 2600, 2600]
[4336, 4713] ['整租·万科森林公园朗庭 3室2厅 南', '庐阳-森林公园-万科森林公园朗庭', '93.00', '3', 3200, 3200]
[4336, 5403] ['整租·万科森林公园朗庭 3室2厅 南', '庐阳-森林公园-万科森林公园朗庭', '93.00', '3', 3200, 3200]
[4337, 4713] ['整租·瑞地祥和府 2室1厅 北', '庐阳-海棠-瑞地祥和府', '55.17', '2', 1800, 1800]
[4337, 4908] ['整租·瑞地祥和府 2室1厅 北', '庐阳-海棠-瑞地祥和府', '55.17', '2', 1800, 1800]
[4337, 4933] ['整租·瑞地祥和府 2室1厅 北', '庐阳-海棠-瑞地祥和府', '55.17', '2', 1800, 1800]
[4337, 5400] ['整租·瑞地祥和府 2室1厅 北', '庐阳-海棠-瑞地祥和府', '55.17', '2', 1800, 1800]
[4338, 4713] ['整租·元一滨水城 3室2厅 南', '庐阳-亳州-元一滨水城', '105.30', '3', 3100, 3100]
[4338, 5399] ['整租·元一滨水城 3室2厅 南', '庐阳-亳州-元一滨水城', '105.30', '3', 3100, 3100]
[4339, 4713] ['整租·四里河畔B区 2室2厅 南', '庐阳-四里河-四里河畔B区', '70.00', '2', 1800, 1800]
[4339, 5398] ['整租·四里河畔B区 2室2厅 南', '庐阳-四里河-四里河畔B区', '70.00', '2', 1800, 1800]
[4340, 4713] ['整租·杏花小区 3室1厅 南', '庐阳-三孝口-杏花小区', '103.53', '3', 3200, 3200]
[4340, 5397] ['整租·杏花小区 3室1厅 南', '庐阳-三孝口-杏花小区', '103.53', '3', 3200, 3200]
[4341, 4713] ['整租·信达花样年华 2室1厅 西南', '庐阳-逍遥津-信达花样年华', '70.00', '2', 2500, 2500]
[4341, 5396] ['整租·信达花样年华 2室1厅 西南', '庐阳-逍遥津-信达花样年华', '70.00', '2', 2500, 2500]
[4342, 4713] ['整租·金寨路330号 2室1厅 南', '庐阳-三孝口-金寨路330号', '43.46', '2', 1500, 1500]
[4342, 5395] ['整租·金寨路330号 2室1厅 南', '庐阳-三孝口-金寨路330号', '43.46', '2', 1500, 1500]
[4343, 4713] ['整租·亳州城 6室3厅 北', '庐阳-亳州-亳州城', '260.00', '6', 8500, 8500]
[4343, 5394] ['整租·亳州城 6室3厅 北', '庐阳-亳州-亳州城', '260.00', '6', 8500, 8500]
[4344, 4713] ['整租·省立医院老院宿舍 2室1厅 南', '庐阳-逍遥津-省立医院老院宿舍', '50.00', '2', 2100, 2100]
[4344, 5393] ['整租·省立医院老院宿舍 2室1厅 南', '庐阳-逍遥津-省立医院老院宿舍', '50.00', '2', 2100, 2100]
[4345, 4713] ['整租·丽都名邸 3室1厅 南', '庐阳-杏林-丽都名邸', '128.45', '3', 2000, 2000]
[4346, 4713] ['整租·金鼎国际广场 7室1厅 南', '庐阳-亳州-金鼎国际广场', '450.00', '7', 20300, 20300]
[4347, 4713] ['整租·明发商业广场 1室1厅 南', '庐阳-四里河-明发商业广场', '56.26', '1', 2000, 2000]
[4348, 4713] ['整租·徽州大道 1室1厅 南', '庐阳-逍遥津-徽州大道', '39.62', '1', 1600, 1600]
[4349, 4713] ['整租·融创长江壹号 3室2厅 南', '庐阳-杏花村-融创长江壹号', '99.17', '3', 2500, 2500]
[4350, 4713] ['整租·杏花小区 1室1厅 南', '庐阳-三孝口-杏花小区', '36.07', '1', 1500, 1500]
[4351, 4713] ['整租·北美印象雅苑 2室2厅 南', '庐阳-海棠-北美印象雅苑', '92.14', '2', 2100, 2100]
[4352, 4713] ['整租·双岗街 2室1厅 南', '庐阳-双岗-双岗街', '70.00', '2', 1500, 1500]
[4353, 4713] ['整租·朗峰大厦 2室1厅 南', '庐阳-海棠-朗峰大厦', '96.00', '2', 2300, 2300]
[4354, 4713] ['整租·荣城北苑 2室1厅 南/北', '庐阳-林店-荣城北苑', '85.00', '2', 1400, 1400]
[4355, 4713] ['整租·民政厅大院 2室1厅 南', '庐阳-三孝口-民政厅大院', '55.00', '2', 2300, 2300]
[4356, 4713] ['整租·瑞地祥和府 2室1厅 南', '庐阳-海棠-瑞地祥和府', '89.00', '2', 2500, 2500]
[4357, 4713] ['整租·蓝筹国际 1室1厅 西', '庐阳-海棠-蓝筹国际', '49.89', '1', 1750, 1750]
[4358, 4713] ['整租·杏花南区 2室1厅 南/北', '庐阳-三孝口-杏花南区', '60.00', '2', 1600, 1600]
[4359, 4713] ['整租·万科森林公园朗庭 3室1厅 南', '庐阳-森林公园-万科森林公园朗庭', '93.61', '3', 3500, 3500]
[4360, 4713] ['整租·金域蓝湾 1室1厅 东', '庐阳-亳州-金域蓝湾', '50.00', '1', 1800, 1800]
[4361, 4713] ['整租·朗峰大厦 2室1厅 西', '庐阳-海棠-朗峰大厦', '47.00', '2', 2600, 2600]
[4362, 4713] ['整租·万科中心 1室1厅 北', '庐阳-四里河-万科中心', '119.04', '1', 8400, 8400]
[4363, 4713] ['整租·汇银广场 3室1厅 南', '庐阳-四里河-汇银广场', '129.00', '3', 5160, 5160]
[4364, 4713] ['整租·荷塘月色 3室2厅 南/北', '庐阳-海棠-荷塘月色', '130.00', '3', 2400, 2400]
[4365, 4713] ['整租·万科中心 1室1厅 北', '庐阳-四里河-万科中心', '127.31', '1', 9000, 9000]
[4366, 4713] ['整租·信达花样年华 2室1厅 南', '庐阳-逍遥津-信达花样年华', '61.77', '2', 2700, 2700]
[4367, 4713] ['整租·香港广场 3室2厅 南', '庐阳-逍遥津-香港广场', '200.00', '3', 6000, 6000]
[4368, 4713] ['整租·荣城北苑 2室2厅 南/北', '庐阳-林店-荣城北苑', '85.56', '2', 1500, 1500]
[4369, 4713] ['整租·碧水源 3室2厅 南', '庐阳-四里河-碧水源', '88.27', '3', 2500, 2500]
[4370, 4713] ['整租·庐江路21号 2室1厅 南', '庐阳-逍遥津-庐江路21号', '48.96', '2', 1600, 1600]
[4371, 4713] ['整租·淮河路379号 1室1厅 南', '庐阳-三孝口-淮河路379号', '47.88', '1', 1700, 1700]
[4372, 4713] ['整租·文一名门湖畔 1室1厅 南', '庐阳-四里河-文一名门湖畔', '550.00', '1', 22000, 22000]
[4373, 4713] ['整租·香港广场 1室1厅 西南', '庐阳-逍遥津-香港广场', '200.00', '1', 8000, 8000]
[4374, 4713] ['整租·城改美景人家 3室2厅 南', '庐阳-杏林-城改美景人家', '94.46', '3', 1800, 1800]
[4375, 4713] ['整租·双岗老街77号 1室1厅 南/北', '庐阳-双岗-双岗老街77号', '46.70', '1', 800, 800]
[4376, 4713] ['整租·南国花园 1室1厅 南', '庐阳-亳州-南国花园', '46.65', '1', 1800, 1800]
[4377, 4713] ['整租·省新闻出版局宿舍 2室1厅 南', '庐阳-三孝口-省新闻出版局宿舍', '58.28', '2', 1800, 1800]
[4378, 4713] ['整租·芙蓉苑西村 2室2厅 南', '庐阳-海棠-芙蓉苑西村', '70.00', '2', 1550, 1550]
[4379, 4713] ['整租·众城国际广场 4室1厅 南', '庐阳-双岗-众城国际广场', '126.84', '4', 3000, 3000]
[4380, 4713] ['整租·永红路47号 2室1厅 南', '庐阳-三孝口-永红路47号', '60.00', '2', 2200, 2200]
[4435, 4730] ['整租·合瓦路交警4队宿舍 2室1厅 南', '庐阳-双岗-合瓦路交警4队宿舍', '71.00', '2', 1500, 1500]
[4436, 4730] ['整租·合作经济广场 2室2厅 南', '庐阳-三孝口-合作经济广场', '85.81', '2', 5500, 5500]
[4437, 4481] ['整租·金寨路330号 3室2厅 南', '庐阳-三孝口-金寨路330号', '85.45', '3', 2300, 2300]
[4437, 5188] ['整租·金寨路330号 3室2厅 南', '庐阳-三孝口-金寨路330号', '85.45', '3', 2300, 2300]
[4438, 4481] ['整租·安庆路122号 2室2厅 南', '庐阳-三孝口-安庆路122号', '88.38', '2', 2600, 2600]
[4438, 5187] ['整租·安庆路122号 2室2厅 南', '庐阳-三孝口-安庆路122号', '88.38', '2', 2600, 2600]
[4439, 4481] ['整租·桐城路 2室1厅 南', '庐阳-逍遥津-桐城路', '37.80', '2', 1300, 1300]
[4439, 5186] ['整租·桐城路 2室1厅 南', '庐阳-逍遥津-桐城路', '37.80', '2', 1300, 1300]
[4440, 4481] ['整租·荣城北苑 2室2厅 南', '庐阳-林店-荣城北苑', '90.00', '2', 1500, 1500]
[4440, 5185] ['整租·荣城北苑 2室2厅 南', '庐阳-林店-荣城北苑', '90.00', '2', 1500, 1500]
[4441, 4481] ['整租·四里河畔B区 3室1厅 南', '庐阳-四里河-四里河畔B区', '95.00', '3', 2400, 2400]
[4441, 5184] ['整租·四里河畔B区 3室1厅 南', '庐阳-四里河-四里河畔B区', '95.00', '3', 2400, 2400]
[4442, 4481] ['整租·四泉花园南区 3室1厅 南/北', '庐阳-四里河-四泉花园南区', '93.84', '3', 2000, 2000]
[4442, 5183] ['整租·四泉花园南区 3室1厅 南/北', '庐阳-四里河-四泉花园南区', '93.84', '3', 2000, 2000]
[4443, 4481] ['整租·四泉花园南区 2室1厅 北', '庐阳-四里河-四泉花园南区', '67.00', '2', 2200, 2200]
[4443, 5182] ['整租·四泉花园南区 2室1厅 北', '庐阳-四里河-四泉花园南区', '67.00', '2', 2200, 2200]
[4444, 4481] ['整租·安南小区 2室1厅 南', '庐阳-三孝口-安南小区', '53.88', '2', 2300, 2300]
[4444, 5181] ['整租·安南小区 2室1厅 南', '庐阳-三孝口-安南小区', '53.88', '2', 2300, 2300]
[4445, 4481] ['整租·蒙城路88号 3室2厅 南', '庐阳-三孝口-蒙城路88号', '87.20', '3', 3000, 3000]
[4445, 5180] ['整租·蒙城路88号 3室2厅 南', '庐阳-三孝口-蒙城路88号', '87.20', '3', 3000, 3000]
[4446, 4481] ['整租·白水坝一村 2室1厅 南', '庐阳-双岗-白水坝一村', '57.88', '2', 2100, 2100]
[4446, 5179] ['整租·白水坝一村 2室1厅 南', '庐阳-双岗-白水坝一村', '57.88', '2', 2100, 2100]
[4447, 4481] ['整租·国光万豪广场 2室1厅 西', '庐阳-双岗-国光万豪广场', '98.36', '2', 3000, 3000]
[4447, 5178] ['整租·国光万豪广场 2室1厅 西', '庐阳-双岗-国光万豪广场', '98.36', '2', 3000, 3000]
[4448, 4481] ['整租·正丰苑 3室2厅 南', '庐阳-双岗-正丰苑', '142.54', '3', 3000, 3000]
[4448, 5177] ['整租·正丰苑 3室2厅 南', '庐阳-双岗-正丰苑', '142.54', '3', 3000, 3000]
[4449, 4481] ['整租·世纪中心 1室1厅 西', '庐阳-双岗-世纪中心', '46.66', '1', 2000, 2000]
[4449, 5176] ['整租·世纪中心 1室1厅 西', '庐阳-双岗-世纪中心', '46.66', '1', 2000, 2000]
[4450, 4481] ['整租·古城小区 1室1厅 南', '庐阳-亳州-古城小区', '42.95', '1', 1000, 1000]
[4450, 5175] ['整租·古城小区 1室1厅 南', '庐阳-亳州-古城小区', '42.95', '1', 1000, 1000]
[4451, 4481] ['整租·园林局小区 2室1厅 南', '庐阳-逍遥津-园林局小区', '55.00', '2', 1500, 1500]
[4451, 5174] ['整租·园林局小区 2室1厅 南', '庐阳-逍遥津-园林局小区', '55.00', '2', 1500, 1500]
[4452, 4481] ['整租·卫庄小区 2室1厅 南/北', '庐阳-森林公园-卫庄小区', '63.36', '2', 1300, 1300]
[4452, 5173] ['整租·卫庄小区 2室1厅 南/北', '庐阳-森林公园-卫庄小区', '63.36', '2', 1300, 1300]
[4453, 4481] ['整租·德必庐州 1室1厅 南', '庐阳-三孝口-德必庐州', '178.28', '1', 10340, 10340]
[4453, 5172] ['整租·德必庐州 1室1厅 南', '庐阳-三孝口-德必庐州', '178.28', '1', 10340, 10340]
[4454, 4481] ['整租·德必庐州 1室1厅 南', '庐阳-三孝口-德必庐州', '379.28', '1', 25028, 25028]
[4454, 5171] ['整租·德必庐州 1室1厅 南', '庐阳-三孝口-德必庐州', '379.28', '1', 25028, 25028]
[4455, 4481] ['整租·德必庐州 1室1厅 南', '庐阳-三孝口-德必庐州', '393.98', '1', 24820, 24820]
[4455, 5170] ['整租·德必庐州 1室1厅 南', '庐阳-三孝口-德必庐州', '393.98', '1', 24820, 24820]
[4456, 5273] ['整租·万科森林公园睿庭 3室2厅 南', '庐阳-森林公园-万科森林公园睿庭', '88.72', '3', 2600, 2600]
[4457, 5273] ['整租·蓝筹国际 2室1厅 南', '庐阳-海棠-蓝筹国际', '66.00', '2', 2000, 2000]
[4480, 5169] ['整租·淮河路450号 1室0厅 南', '庐阳-三孝口-淮河路450号', '25.00', '1', 900, 900]
[4481, 5169] ['整租·荣城北苑 2室2厅 南', '庐阳-林店-荣城北苑', '81.31', '2', 1800, 1800]
[4482, 5169] ['整租·恒盛皇家花园 2室1厅 西南', '庐阳-林店-恒盛皇家花园', '87.38', '2', 2400, 2400]
[4483, 5169] ['整租·恒盛皇家花园 2室2厅 南/北', '庐阳-林店-恒盛皇家花园', '87.38', '2', 2400, 2400]
[4484, 5169] ['整租·安北小区 1室1厅 南', '庐阳-三孝口-安北小区', '31.77', '1', 1680, 1680]
[4485, 5169] ['整租·钢苑新村 2室1厅 南', '庐阳-亳州-钢苑新村', '75.20', '2', 1650, 1650]
[4486, 4538] ['整租·安徽日报社宿舍大院 2室2厅 南', '庐阳-逍遥津-安徽日报社宿舍大院', '84.00', '2', 3000, 3000]
[4487, 4538] ['整租·大众巷 3室1厅 南', '庐阳-三孝口-大众巷', '84.00', '3', 2500, 2500]
[4488, 4538] ['整租·融创长江壹号 3室2厅 南/北', '庐阳-杏花村-融创长江壹号', '99.00', '3', 3000, 3000]
[4543, 5228] ['整租·众城国际广场 2室1厅 南', '庐阳-双岗-众城国际广场', '96.00', '2', 2500, 2500]
[4544, 5228] ['整租·众城国际广场 3室2厅 南', '庐阳-双岗-众城国际广场', '126.83', '3', 3000, 3000]
[4545, 5228] ['整租·万科城市之光 4室2厅 南/北', '庐阳-四里河-万科城市之光', '142.67', '4', 5000, 5000]
[4546, 5228] ['整租·朗峰大厦 1室1厅 南', '庐阳-海棠-朗峰大厦', '47.79', '1', 2600, 2600]
[4547, 5228] ['整租·龙源丽景 1室1厅 南/北', '庐阳-海棠-龙源丽景', '47.69', '1', 1500, 1500]
[4548, 5228] ['整租·双岗街 1室1厅 南/北', '庐阳-双岗-双岗街', '48.40', '1', 1500, 1500]
[4549, 5228] ['整租·荣城北苑 3室1厅 南/北', '庐阳-林店-荣城北苑', '99.36', '3', 1900, 1900]
[4550, 5228] ['整租·万科森林公园旭庭 3室2厅 南', '庐阳-森林公园-万科森林公园旭庭', '99.43', '3', 3800, 3800]
[4551, 5228] ['整租·中环汇景大厦 4室2厅 南', '庐阳-三孝口-中环汇景大厦', '186.21', '4', 5500, 5500]
[4552, 5228] ['整租·万科森林公园锦庭 3室1厅 南', '庐阳-森林公园-万科森林公园锦庭', '105.69', '3', 3000, 3000]
[4553, 5228] ['整租·瑞地祥和府 3室2厅 南/北', '庐阳-海棠-瑞地祥和府', '109.00', '3', 2200, 2200]
[4554, 5228] ['整租·香港广场 1室1厅 东', '庐阳-逍遥津-香港广场', '300.00', '1', 8800, 8800]
[4555, 5228] ['整租·华鼎华馨苑 2室1厅 南', '庐阳-海棠-华鼎华馨苑', '84.45', '2', 1800, 1800]
[4556, 5228] ['整租·信达庐阳府 4室2厅 东', '庐阳-林店-信达庐阳府', '115.82', '4', 2300, 2300]
[4557, 5228] ['整租·望城花园 5室2厅 复式 南', '庐阳-杏林-望城花园', '136.00', '5', 2000, 2000]
[4558, 5228] ['整租·中铁国际城广园 2室1厅 南', '庐阳-杏花村-中铁国际城广园', '85.00', '2', 2000, 2000]
[4559, 5228] ['整租·可苑新村 3室1厅 南', '庐阳-亳州-可苑新村', '81.47', '3', 1500, 1500]
[4560, 5228] ['整租·钢铁二村 2室1厅 南', '庐阳-双岗-钢铁二村', '56.00', '2', 1100, 1100]
[4561, 5228] ['整租·和月湾小区 2室1厅 南', '庐阳-四里河-和月湾小区', '96.00', '2', 2000, 2000]
[4562, 5228] ['整租·庐阳瑞园 3室1厅 南', '庐阳-亳州-庐阳瑞园', '96.11', '3', 2900, 2900]
[4563, 5228] ['整租·恒盛皇家花园 2室2厅 南', '庐阳-林店-恒盛皇家花园', '80.67', '2', 2100, 2100]
[4564, 5228] ['整租·水晶苑(庐阳区) 3室2厅 南', '庐阳-亳州-水晶苑(庐阳区)', '80.00', '3', 2500, 2500]
[4565, 5228] ['整租·钢苑新村 2室1厅 南', '庐阳-亳州-钢苑新村', '68.00', '2', 1600, 1600]
[4566, 5228] ['整租·安庆路282号 5室2厅 南', '庐阳-三孝口-安庆路282号', '190.06', '5', 5000, 5000]
[4567, 5228] ['整租·朗峰大厦 1室1厅 南', '庐阳-海棠-朗峰大厦', '43.49', '1', 1300, 1300]
[4568, 4706] ['整租·阜南路151号 3室1厅 南', '庐阳-三孝口-阜南路151号', '88.00', '3', 2600, 2600]
[4569, 4706] ['整租·大富绿洲 2室2厅 南', '庐阳-杏林-大富绿洲', '64.00', '2', 1500, 1500]
[4570, 4706] ['整租·合瓦路交警4队宿舍 2室1厅 南', '庐阳-双岗-合瓦路交警4队宿舍', '70.11', '2', 1500, 1500]
[4571, 4706] ['整租·亳州城 1室1厅 南', '庐阳-亳州-亳州城', '44.73', '1', 1500, 1500]
[4572, 4706] ['整租·瑞地祥和府 2室1厅 南', '庐阳-海棠-瑞地祥和府', '59.35', '2', 2000, 2000]
[4573, 4574] ['合租·国泰都市公寓 5居室 南卧', '庐阳-双岗-国泰都市公寓', '15.00', '5', 1350, 1350]
[4573, 4705] ['合租·国泰都市公寓 5居室 南卧', '庐阳-双岗-国泰都市公寓', '15.00', '5', 1350, 1350]
[4573, 4705] ['合租·国泰都市公寓 5居室 南卧', '庐阳-双岗-国泰都市公寓', '15.00', '5', 1350, 1350]
[4574, 4705] ['整租·富世广场 3室2厅 南/北', '庐阳-逍遥津-富世广场', '130.80', '3', 3700, 3700]
[4575, 4705] ['整租·万科森林公园雍庭 3室2厅 南', '庐阳-森林公园-万科森林公园雍庭', '85.17', '3', 2700, 2700]
[4576, 4705] ['整租·文一泊心湾 3室2厅 南/北', '庐阳-杏林-文一泊心湾', '109.97', '3', 2400, 2400]
[4577, 4705] ['整租·合景映月湾 3室2厅 南', '庐阳-四里河-合景映月湾', '93.34', '3', 2500, 2500]
[4578, 4705] ['整租·金寨路363号 1室1厅 南', '庐阳-三孝口-金寨路363号', '40.00', '1', 1500, 1500]
[4579, 4705] ['整租·公园西村 3室1厅 南', '庐阳-逍遥津-公园西村', '77.09', '3', 2300, 2300]
[4580, 4705] ['整租·学院里 3室1厅 南', '庐阳-四里河-学院里', '105.00', '3', 2500, 2500]
[4581, 4705] ['整租·安北小区 1室1厅 南', '庐阳-三孝口-安北小区', '37.70', '1', 800, 800]
[4582, 4705] ['整租·融侨悦城 3室2厅 南', '庐阳-林店-融侨悦城', '113.41', '3', 2500, 2500]
[4583, 4705] ['整租·亳州新村 2室1厅 南', '庐阳-亳州-亳州新村', '53.48', '2', 1500, 1500]
[4584, 4705] ['整租·皖投天下名筑 4室2厅 南/北', '庐阳-林店-皖投天下名筑', '109.85', '4', 2000, 2000]
[4585, 4705] ['整租·中铁国际城和畅园 3室2厅 南', '庐阳-四里河-中铁国际城和畅园', '83.60', '3', 1700, 1700]
[4586, 4705] ['整租·新华大厦 2室1厅 南', '庐阳-三孝口-新华大厦', '116.44', '2', 2800, 2800]
